Meter Sequential - Variable Length - CSV kWh - Electricity
Report Date,08/06/23 00:00:00
Report Run Date,08/06/23 08:41:19
Company Name,GS - DT V Opco Limited
Reporting Set,HH 1900027426471 - 15042914
Meters in Reporting Set,1

Company Name,Site Name,Online Meter Name,MPAN,Meter ID,Type,Est,Date,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,00:00
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,04/06/22,78.030,72.440,76.300,80.240,69.430,71.015,68.890,70.705,74.735,67.845,81.800,83.035,79.630,82.335,79.340,87.005,92.675,96.710,96.785,98.000,101.575,104.470,100.850,102.040,99.770,102.500,94.715,96.230,89.240,92.465,95.785,96.805,92.010,92.575,88.330,88.120,86.480,88.325,94.560,95.820,94.165,84.505,86.030,82.100,83.060,81.905,79.855,81.650
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,05/06/22,78.170,77.895,69.630,70.265,72.970,72.135,72.245,72.320,71.320,68.260,69.735,81.145,79.445,71.985,79.800,83.585,94.465,98.960,95.980,100.755,95.190,96.280,90.495,94.545,93.195,89.600,90.805,84.690,80.865,82.940,85.770,90.150,85.300,81.655,82.360,85.710,86.975,89.235,84.910,84.585,89.025,80.840,79.375,82.655,80.920,75.065,75.080,71.520
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,06/06/22,70.190,66.980,72.535,71.175,65.945,69.205,68.545,67.735,70.340,69.565,82.835,78.880,82.600,80.160,87.295,84.440,81.925,82.660,83.645,101.435,83.630,85.970,89.700,79.020,81.750,88.490,79.780,82.315,80.840,82.725,84.225,89.000,84.250,82.145,87.015,87.105,86.135,85.080,86.625,87.645,84.440,85.495,82.370,81.010,79.925,80.330,74.175,72.090
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,07/06/22,70.055,69.400,67.165,70.250,66.265,67.485,64.880,68.380,60.655,65.685,74.250,77.225,80.215,82.070,89.180,88.660,88.235,96.505,95.460,92.305,87.585,88.160,96.040,86.730,84.005,92.555,86.340,86.320,94.130,90.105,87.885,87.080,88.250,91.000,87.145,84.910,86.115,87.750,84.720,86.160,84.510,85.600,84.920,80.940,77.540,76.840,76.075,71.880
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,08/06/22,72.775,69.145,68.470,71.095,67.315,70.750,69.825,67.375,66.640,69.865,77.270,83.200,87.250,84.360,87.760,89.270,89.260,85.605,85.465,91.040,89.880,95.200,90.225,86.015,89.880,88.585,84.385,85.820,88.930,89.750,87.060,90.245,88.625,85.880,90.920,86.255,86.455,88.490,87.590,86.195,89.680,88.225,85.580,85.600,81.475,80.655,76.850,74.800
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,09/06/22,71.085,73.515,73.110,74.090,67.000,69.780,68.080,69.800,70.130,65.030,79.700,75.045,80.075,81.975,91.865,88.655,94.960,93.585,97.935,93.630,100.560,87.840,91.520,89.175,91.920,88.840,86.225,87.705,88.200,85.330,90.615,88.045,87.460,82.160,86.775,86.485,85.060,89.525,86.215,88.540,86.870,85.120,86.920,87.065,85.175,79.470,77.660,77.760
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,10/06/22,75.485,75.595,71.415,77.575,71.785,71.775,75.990,71.145,71.195,71.280,77.750,82.215,84.610,92.895,94.410,90.060,93.385,90.695,92.185,92.515,92.525,92.000,91.240,94.625,86.470,96.900,87.805,88.770,88.165,90.675,89.375,93.320,91.015,91.915,90.165,89.680,93.385,91.520,90.640,90.815,91.770,91.815,92.690,87.420,79.890,80.280,81.250,82.380
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,11/06/22,77.400,78.410,76.050,76.485,75.040,76.240,72.145,71.945,72.110,70.865,68.040,69.905,68.960,88.550,81.800,93.945,94.895,89.515,93.895,93.910,93.355,92.615,92.265,91.630,88.335,90.025,92.055,89.610,87.350,93.175,91.385,96.775,99.320,99.985,89.625,89.480,92.130,90.680,90.670,88.625,89.765,88.305,87.315,83.100,80.900,78.845,77.135,75.520
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,12/06/22,76.145,73.145,74.090,71.110,74.010,72.405,71.800,73.735,72.595,69.135,72.930,87.280,77.245,77.690,88.175,88.160,90.135,92.105,93.745,93.325,94.835,98.470,91.640,91.915,89.335,88.830,89.455,95.180,87.830,87.895,88.705,87.800,87.465,92.805,90.640,92.505,97.425,97.415,92.955,92.720,91.390,90.655,86.200,83.810,81.070,83.680,78.695,81.480
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,13/06/22,77.225,75.035,69.780,72.065,70.410,71.600,70.025,70.340,70.650,67.130,83.495,77.375,81.855,83.280,86.040,85.945,86.290,85.340,90.360,98.915,88.865,83.680,91.860,89.475,88.520,90.470,89.025,84.230,86.345,89.915,93.285,91.955,89.925,93.475,90.060,90.960,94.420,94.040,92.590,95.840,93.865,95.345,91.525,83.575,86.120,85.690,75.760,75.295
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,14/06/22,74.120,74.015,69.195,71.425,68.760,70.335,69.205,70.240,68.140,66.680,75.790,78.815,78.680,84.025,86.430,85.060,92.040,89.190,86.790,86.920,88.420,88.895,86.345,84.160,89.215,87.470,85.155,82.405,84.535,95.370,98.825,93.245,90.985,94.330,90.885,92.240,95.755,92.230,92.145,94.825,93.480,91.925,87.920,84.140,78.600,79.920,77.920,70.140
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,15/06/22,68.210,66.870,65.985,66.505,63.080,63.390,65.115,64.790,66.480,62.280,71.585,75.770,75.445,84.730,90.615,90.990,90.395,92.560,89.495,88.535,95.855,88.400,100.720,98.185,96.515,95.310,97.050,92.120,86.460,86.505,89.450,90.655,94.200,91.310,89.660,86.980,87.480,86.425,88.425,90.790,89.040,91.160,89.220,86.190,88.095,79.600,80.890,76.775
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,16/06/22,72.615,72.035,75.055,68.670,69.235,69.335,66.320,69.465,70.935,64.745,74.710,75.025,77.305,83.405,91.455,101.500,100.855,101.160,107.630,95.120,103.760,97.560,98.175,101.980,99.590,99.690,94.700,94.610,98.000,103.080,97.070,92.200,95.170,96.610,95.495,93.990,93.835,92.245,90.810,92.870,89.400,89.850,92.065,85.815,85.030,82.785,80.550,79.970
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,17/06/22,78.225,74.095,76.190,76.480,74.585,73.755,77.135,74.525,72.220,72.685,80.095,84.490,88.560,87.985,89.950,91.160,97.850,97.110,99.090,97.455,94.210,93.230,101.830,100.690,102.790,100.355,102.285,102.105,99.130,102.425,103.840,105.540,108.000,103.640,105.515,108.765,108.980,110.695,108.240,104.085,103.945,99.520,96.425,92.935,89.385,87.120,83.375,83.995
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,18/06/22,83.700,80.195,76.295,77.830,73.880,77.560,75.760,73.380,75.030,74.080,74.670,86.995,89.870,88.015,96.210,94.550,95.435,100.415,103.360,108.785,104.725,105.720,103.570,98.945,102.905,99.500,97.585,96.975,90.100,92.390,96.120,99.630,102.505,93.330,92.505,93.880,93.720,91.240,86.655,99.070,97.410,92.255,85.345,88.385,86.870,81.585,80.735,74.440
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,19/06/22,76.535,75.425,75.290,72.140,71.865,72.970,70.375,67.945,69.070,71.785,65.670,77.265,81.465,74.830,79.420,82.220,91.090,92.950,91.915,93.680,96.550,92.240,98.155,88.735,91.285,87.660,86.485,88.315,90.140,94.305,93.345,95.855,88.370,91.000,93.160,90.935,88.030,89.650,92.640,91.390,93.275,84.055,83.370,80.670,87.665,81.950,79.770,79.735
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,20/06/22,76.750,74.395,73.110,70.200,70.065,75.505,69.645,75.945,74.435,67.460,78.450,80.145,81.240,85.605,86.865,84.395,87.165,88.315,88.725,88.040,91.735,88.625,96.315,88.840,96.205,89.520,86.490,87.365,91.715,95.525,92.720,88.300,98.775,93.790,100.360,95.610,95.150,94.015,93.865,98.475,95.270,95.530,93.670,93.530,86.445,92.115,80.840,81.900
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,21/06/22,76.890,77.310,72.380,75.830,74.290,72.320,72.845,74.290,73.105,70.420,75.610,87.625,85.800,86.535,90.135,90.775,92.050,92.305,94.025,93.165,95.875,99.565,98.090,93.350,94.850,88.430,89.255,90.980,92.950,92.720,94.465,90.575,89.785,89.285,88.555,89.920,87.040,89.935,87.320,87.970,88.455,89.960,84.735,90.025,90.745,87.390,78.095,74.995
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,22/06/22,78.205,71.695,68.025,70.475,70.960,66.160,67.535,65.310,70.745,63.375,71.735,79.595,85.175,85.015,87.595,85.240,89.005,102.640,94.545,98.535,97.090,93.785,94.525,93.400,97.015,93.960,86.505,89.185,86.810,91.660,93.200,93.475,90.865,89.700,94.500,86.660,86.785,89.095,90.860,89.980,90.420,87.910,91.530,86.830,84.240,79.905,81.325,79.425
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,23/06/22,76.560,78.825,73.745,68.495,72.870,68.075,68.425,67.550,69.305,65.665,78.255,82.785,83.415,91.895,95.610,91.160,101.125,93.225,90.425,87.685,91.880,94.225,89.650,83.105,88.980,89.810,86.520,83.730,88.575,93.150,94.435,91.230,90.625,97.615,91.890,95.910,91.670,93.370,90.890,89.975,89.685,86.625,87.370,84.985,84.365,79.465,74.720,74.200
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,24/06/22,72.455,70.160,68.410,67.125,68.410,70.265,66.880,66.160,67.685,67.875,73.265,87.525,85.905,82.825,92.965,88.745,92.360,97.120,94.610,98.200,95.800,93.425,95.180,95.930,94.895,96.115,94.030,94.710,92.425,92.960,87.090,84.030,92.400,93.080,92.305,90.145,88.480,84.910,85.320,86.930,89.625,85.310,85.430,86.050,81.320,80.025,78.205,77.080
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,25/06/22,77.025,78.585,76.440,75.080,71.350,70.075,71.960,70.765,69.850,68.230,71.890,86.640,74.590,78.675,84.800,84.870,93.490,89.920,97.415,97.310,99.770,95.520,96.010,90.880,96.300,96.040,88.355,91.430,88.345,89.760,88.920,90.090,93.720,92.960,89.815,86.665,94.950,91.170,91.135,90.585,83.780,85.315,81.830,81.000,80.815,82.600,77.260,79.480
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,26/06/22,72.135,77.030,77.355,71.600,71.820,67.905,73.985,66.930,67.695,66.615,67.215,74.705,78.175,76.215,78.265,83.105,95.240,91.400,90.310,93.530,97.450,98.375,97.870,91.360,89.555,84.205,83.665,87.575,87.760,88.355,86.560,86.990,86.830,85.040,82.940,84.750,82.735,83.175,81.340,81.775,85.185,80.390,77.030,79.635,80.630,80.360,75.810,74.015
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,27/06/22,70.225,69.160,67.645,73.120,66.880,66.800,65.755,66.640,67.495,63.880,78.295,74.905,77.935,80.945,88.065,83.720,90.505,95.760,93.540,92.475,66.065,68.270,71.960,76.350,94.420,89.655,84.215,84.800,85.025,85.695,93.970,91.725,91.560,92.935,94.040,92.290,91.390,92.200,93.795,90.150,91.720,89.215,87.075,84.165,85.050,83.815,73.480,75.970
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,28/06/22,70.365,71.900,69.030,67.425,68.285,68.785,67.970,66.950,65.815,67.280,75.275,77.470,80.635,83.080,88.735,85.880,85.160,89.165,93.945,85.320,59.935,85.145,87.715,83.030,87.890,84.230,83.145,60.805,46.212,54.895,86.745,85.110,85.290,86.325,92.810,88.565,88.860,88.310,89.175,88.210,89.975,91.080,86.880,83.895,78.735,77.625,72.715,71.660
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,29/06/22,69.450,68.190,68.155,66.785,66.910,67.800,63.410,64.070,67.520,64.270,71.155,76.960,85.390,86.495,86.800,84.610,90.090,93.140,86.915,94.625,97.070,92.985,90.225,96.335,90.600,88.215,86.520,86.415,85.495,84.065,90.160,92.475,90.685,82.995,86.045,87.210,84.360,84.925,87.980,87.300,86.835,86.765,88.960,81.665,76.330,84.215,72.290,70.525
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,30/06/22,71.240,70.955,66.900,67.460,67.480,66.005,63.920,67.955,65.640,63.205,70.640,79.890,80.040,83.760,88.600,93.545,95.855,83.670,92.915,91.510,84.130,87.160,87.720,81.150,57.590,81.220,83.335,81.550,85.515,86.615,91.760,84.350,80.400,85.625,91.750,91.585,88.090,87.030,88.610,86.735,84.895,86.480,81.225,82.930,81.280,75.000,70.255,69.485
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,01/07/22,69.500,66.575,66.455,67.745,65.990,64.265,66.065,63.415,62.230,62.650,76.350,76.040,81.705,81.115,83.500,90.090,88.775,91.200,86.665,88.425,91.565,92.160,83.635,78.785,84.200,83.070,89.360,87.880,81.905,80.680,82.705,81.055,82.310,85.305,76.425,82.095,82.735,84.155,87.790,87.175,86.345,88.055,83.395,83.180,81.755,84.680,78.105,75.020
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,02/07/22,74.260,73.205,77.050,67.630,69.065,69.950,67.130,67.090,67.085,63.865,65.880,63.720,77.400,79.910,81.865,88.520,96.815,95.140,96.015,101.080,97.815,90.800,91.810,87.375,85.760,90.085,84.675,88.745,86.605,91.370,86.745,86.260,90.425,92.975,88.050,87.760,87.490,94.935,92.505,89.880,90.605,86.705,91.090,90.895,85.870,81.050,80.305,78.910
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,03/07/22,76.590,71.035,72.245,71.050,71.590,66.155,65.400,63.825,61.300,63.060,62.565,60.615,65.985,88.535,72.290,75.680,86.230,88.715,89.885,92.690,95.920,97.810,91.925,91.215,84.320,94.035,82.070,81.915,86.300,87.340,83.735,83.800,83.575,82.370,81.125,81.055,81.250,84.040,83.750,83.900,82.070,76.150,80.050,76.840,77.255,74.690,74.025,72.325
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,04/07/22,71.755,67.270,70.090,69.320,66.685,67.570,67.495,67.230,67.660,65.320,72.255,79.550,77.040,80.575,81.000,80.280,83.180,85.440,84.085,92.505,83.585,89.560,85.390,85.575,95.905,85.175,80.170,82.320,92.990,84.940,87.120,87.260,88.010,88.800,91.030,91.600,90.330,90.015,87.800,92.225,89.785,93.495,88.375,86.680,85.435,79.940,77.600,74.650
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,05/07/22,70.530,69.190,69.350,68.425,70.995,68.725,68.090,62.880,65.985,61.880,75.375,81.425,78.240,81.420,86.995,79.605,86.450,88.550,94.545,87.240,88.535,91.490,88.090,88.455,83.305,86.030,80.145,87.125,84.905,83.720,87.585,84.465,89.815,88.330,95.200,90.420,90.000,88.440,89.140,91.285,95.425,87.690,91.580,82.250,81.135,74.480,71.835,71.910
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,06/07/22,71.255,69.065,68.295,67.810,66.305,67.695,68.680,68.105,66.790,62.610,82.630,77.610,82.350,83.975,88.095,87.115,87.935,91.695,88.640,90.810,88.495,92.785,96.415,95.735,91.690,91.375,86.880,91.080,89.990,86.890,92.320,93.350,91.720,92.380,93.740,90.960,92.660,91.310,90.305,90.485,90.545,92.355,88.845,85.410,83.785,79.760,74.350,71.730
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,07/07/22,70.440,69.500,69.940,69.695,68.710,69.090,67.965,67.570,68.930,67.840,72.400,80.510,86.090,85.180,89.900,89.245,92.705,88.830,88.425,88.105,97.400,87.630,91.140,82.680,83.630,84.625,84.710,84.145,88.640,84.150,88.115,90.670,95.335,95.315,97.015,96.615,96.475,95.055,93.725,92.440,97.105,91.120,91.185,84.585,82.045,80.755,74.615,74.270
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,08/07/22,73.865,71.635,69.150,69.105,67.215,68.050,66.615,67.145,65.880,65.230,74.215,78.585,79.705,80.230,83.440,87.115,87.045,95.770,93.445,92.225,89.585,86.745,93.280,92.400,91.310,84.995,85.895,92.560,96.800,94.865,96.460,103.340,99.200,99.350,97.010,96.520,97.855,96.615,100.750,98.600,112.930,104.670,97.395,96.325,93.385,90.040,89.435,81.350
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,09/07/22,78.705,77.815,76.810,77.645,73.250,73.085,71.450,70.210,71.140,69.880,70.795,76.320,84.270,79.635,83.685,86.320,96.970,93.840,93.265,93.095,101.705,98.925,95.730,92.055,98.130,93.030,102.505,95.745,95.135,88.605,96.680,98.155,98.720,96.270,98.435,98.775,99.105,98.560,97.000,102.175,95.470,95.215,92.795,91.710,85.555,82.415,80.665,77.735
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,10/07/22,76.680,74.920,74.205,70.435,75.550,71.065,70.945,68.720,68.455,67.520,68.495,84.995,76.360,74.360,81.765,85.240,90.675,93.925,97.345,98.760,94.800,96.545,97.095,99.535,97.840,102.335,99.515,97.825,101.880,101.030,101.775,102.915,104.780,101.090,102.250,107.045,106.895,103.920,103.780,101.320,100.510,96.335,89.905,94.360,80.390,83.480,79.425,83.655
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,11/07/22,79.480,76.780,75.550,72.870,73.340,71.525,70.610,69.825,70.200,66.160,77.605,79.835,82.135,84.480,89.320,87.935,93.630,92.945,99.345,102.065,95.550,100.145,93.535,106.320,97.320,96.775,98.450,98.350,100.345,98.745,103.790,101.425,104.905,104.495,106.025,108.070,106.540,103.015,103.520,96.120,95.845,93.715,95.225,90.340,89.740,82.760,79.990,78.575
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,12/07/22,75.200,73.035,74.280,75.470,75.455,75.075,70.550,70.350,70.580,70.420,84.480,77.490,85.455,85.235,93.980,92.740,93.020,106.155,102.885,98.360,98.680,104.915,96.765,97.425,98.320,103.185,104.585,106.445,100.820,99.055,99.575,98.345,100.255,100.630,98.600,99.025,98.215,98.970,98.270,99.140,97.720,96.055,97.505,91.950,87.145,87.910,83.250,80.975
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,13/07/22,78.960,76.050,76.980,77.585,78.655,75.840,72.475,76.705,77.405,73.255,89.530,80.585,90.485,90.560,98.465,95.155,102.710,103.255,102.960,100.450,106.425,108.420,101.345,101.650,105.070,102.625,104.585,102.230,100.130,98.870,108.520,105.025,111.025,107.360,101.215,97.010,103.020,100.585,100.375,98.460,97.445,96.890,98.335,92.680,92.410,89.340,77.865,81.315
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,14/07/22,80.400,74.725,75.345,77.800,71.570,75.340,70.755,73.350,72.095,69.160,81.610,79.080,89.720,93.930,93.685,94.235,101.415,95.645,101.560,97.410,97.905,95.145,94.605,96.015,95.945,92.320,90.240,92.385,93.255,95.265,99.585,95.920,98.305,101.325,99.290,98.825,101.365,99.720,95.880,95.730,94.935,95.935,91.755,84.550,88.630,83.185,76.055,74.120
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,15/07/22,72.970,72.920,72.695,69.875,71.110,70.890,69.870,71.590,72.915,67.325,83.770,78.470,86.235,88.025,89.005,95.010,99.110,100.895,96.435,95.345,96.615,97.505,90.390,100.350,96.560,99.155,97.135,93.185,98.720,92.710,92.785,95.600,96.890,95.350,91.190,94.040,94.980,93.565,95.330,94.625,90.350,92.415,89.065,88.770,83.885,86.410,84.735,79.480
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,16/07/22,82.010,78.060,77.280,75.020,77.750,77.880,75.120,75.055,74.385,73.250,81.335,86.265,79.920,78.365,76.825,88.815,95.015,91.865,102.105,100.570,100.080,99.520,97.360,97.455,96.390,94.440,97.800,95.555,91.405,91.615,96.155,108.830,104.555,96.830,96.585,99.080,102.295,98.760,98.945,97.265,95.300,91.835,90.230,89.355,91.015,81.065,79.910,80.680
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,17/07/22,76.550,76.040,74.170,73.175,73.440,73.640,70.275,72.220,75.265,70.240,69.770,89.920,82.840,77.925,79.145,89.120,96.235,95.960,96.060,102.785,98.575,102.075,99.245,101.800,98.170,100.425,98.645,101.690,100.800,96.550,101.145,98.625,97.185,96.560,97.110,96.360,96.895,94.360,94.080,96.260,95.580,94.600,91.660,89.030,88.280,82.785,82.145,80.230
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,18/07/22,77.935,76.570,75.105,77.300,73.880,74.515,72.240,72.550,74.385,72.880,80.545,86.415,86.680,87.690,93.470,95.280,92.280,98.210,99.165,100.895,99.385,99.415,104.705,110.560,109.375,113.530,118.600,117.265,110.390,112.265,111.040,111.690,109.495,107.320,108.840,109.425,111.655,110.335,105.825,104.975,102.890,97.670,91.785,93.670,90.635,90.215,82.405,80.665
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,19/07/22,78.970,79.385,78.200,75.190,76.290,76.095,76.600,77.455,74.295,73.545,86.210,82.135,91.935,97.090,103.560,101.520,108.150,107.265,112.045,116.820,118.485,116.210,107.615,108.330,112.030,114.935,112.600,122.395,118.405,119.175,121.620,120.160,120.780,115.690,117.530,118.080,119.590,114.865,105.145,103.510,108.170,105.520,99.950,98.095,97.175,93.785,86.755,86.095
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,20/07/22,84.255,84.090,83.030,82.185,81.935,83.090,80.630,79.870,79.915,87.880,88.545,89.380,94.920,104.140,101.285,100.275,98.175,102.255,100.240,106.495,102.555,98.390,108.330,107.805,102.825,103.335,100.695,99.905,102.065,96.030,99.995,100.430,103.145,103.145,80.800,98.295,99.590,100.920,101.700,100.965,100.715,102.980,101.660,93.000,95.620,91.680,88.960,85.460
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,21/07/22,81.980,79.960,77.850,76.335,77.075,79.960,75.980,74.465,72.985,74.170,73.965,89.625,88.370,96.830,99.425,99.095,99.530,101.040,97.420,98.345,97.920,99.610,99.285,101.595,108.025,105.270,111.335,112.545,105.190,98.755,102.535,100.720,105.505,99.735,106.775,103.905,98.695,98.655,98.120,99.355,94.000,97.150,98.520,89.465,90.190,84.195,82.585,82.680
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,22/07/22,77.325,75.760,73.975,74.280,74.595,73.560,72.095,72.615,71.570,72.485,79.610,86.150,91.075,91.070,91.970,91.855,95.825,95.750,95.995,106.045,93.105,94.200,92.390,93.385,93.705,93.535,89.895,89.065,85.105,89.440,92.640,93.960,93.375,97.055,92.050,91.000,87.950,92.145,94.890,93.345,105.085,93.225,91.040,91.280,91.650,88.925,82.475,79.285
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,23/07/22,77.985,77.530,75.190,73.310,73.450,72.880,72.570,72.525,72.655,71.160,74.560,89.185,82.360,77.195,79.820,87.560,94.795,93.305,96.295,97.110,96.930,96.445,95.825,93.295,90.120,92.680,85.970,90.850,97.440,94.725,96.145,97.145,97.320,100.375,97.720,101.530,109.375,101.720,93.045,92.035,95.910,97.840,88.120,86.170,85.745,82.750,85.215,79.930
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,24/07/22,76.575,76.495,72.225,76.320,71.090,73.565,73.410,70.705,72.080,74.695,73.150,84.225,82.990,81.930,86.185,93.705,100.445,98.195,92.055,102.045,103.120,99.420,97.870,92.145,97.185,95.240,92.820,94.460,95.080,98.510,99.000,98.710,100.545,96.170,98.910,99.600,97.415,95.675,95.135,95.080,93.520,92.175,90.250,88.265,86.340,85.465,84.975,81.360
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,25/07/22,77.105,77.975,78.240,76.465,75.075,75.980,75.340,74.445,73.815,75.020,84.520,86.445,85.385,85.570,92.880,89.800,90.295,88.985,94.445,94.635,90.725,92.425,93.255,93.415,90.225,92.705,90.330,96.880,88.160,92.365,93.170,90.365,89.260,93.790,95.370,94.830,93.945,96.255,93.650,93.085,92.680,94.255,90.355,87.505,84.805,79.505,83.870,77.820
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,26/07/22,77.220,71.370,70.775,72.235,70.765,70.545,72.310,70.420,70.800,75.280,82.335,85.480,85.505,87.800,93.005,92.065,93.560,96.800,99.610,97.750,97.505,99.535,90.585,94.735,90.105,90.575,90.790,90.450,89.670,81.955,84.965,99.850,88.450,90.855,90.005,89.665,90.730,92.030,95.400,93.295,91.580,90.085,90.400,87.745,82.775,79.840,76.130,74.905
